,empty_slots,free_bikes,latitude,longitude,total_bikes,rating,review_count,longitude_x,name,categories,longitude_y
39,8,4,43.259125842121065,-79.87721174955368,12,4.5,22.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
40,8,4,43.259125842121065,-79.87721174955368,12,4.5,22.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
41,8,4,43.259125842121065,-79.87721174955368,12,4.5,22.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
42,8,4,43.259125842121065,-79.87721174955368,12,4.5,22.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
43,8,4,43.259125842121065,-79.87721174955368,12,4.5,22.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
44,8,4,43.259125842121065,-79.87721174955368,12,4.5,22.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
45,8,4,43.259125842121065,-79.87721174955368,12,4.5,12.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
46,8,4,43.259125842121065,-79.87721174955368,12,4.5,12.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
47,8,4,43.259125842121065,-79.87721174955368,12,4.5,12.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
48,8,4,43.259125842121065,-79.87721174955368,12,4.5,12.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
49,8,4,43.259125842121065,-79.87721174955368,12,4.5,12.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
50,8,4,43.259125842121065,-79.87721174955368,12,4.5,12.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
51,8,4,43.259125842121065,-79.87721174955368,12,4.5,12.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
52,8,4,43.259125842121065,-79.87721174955368,12,4.5,12.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
53,8,4,43.259125842121065,-79.87721174955368,12,4.5,12.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
54,8,4,43.259125842121065,-79.87721174955368,12,4.0,74.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
55,8,4,43.259125842121065,-79.87721174955368,12,4.0,74.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
56,8,4,43.259125842121065,-79.87721174955368,12,4.0,74.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
57,8,4,43.259125842121065,-79.87721174955368,12,4.0,74.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
58,8,4,43.259125842121065,-79.87721174955368,12,4.0,74.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
59,8,4,43.259125842121065,-79.87721174955368,12,4.0,74.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
60,8,4,43.259125842121065,-79.87721174955368,12,4.0,74.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
61,8,4,43.259125842121065,-79.87721174955368,12,4.0,74.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
62,8,4,43.259125842121065,-79.87721174955368,12,4.0,74.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
63,8,4,43.259125842121065,-79.87721174955368,12,3.5,6.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
64,8,4,43.259125842121065,-79.87721174955368,12,3.5,6.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
65,8,4,43.259125842121065,-79.87721174955368,12,3.5,6.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
66,8,4,43.259125842121065,-79.87721174955368,12,3.5,6.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
67,8,4,43.259125842121065,-79.87721174955368,12,3.5,6.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
68,8,4,43.259125842121065,-79.87721174955368,12,3.5,6.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
69,8,4,43.259125842121065,-79.87721174955368,12,3.5,6.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
70,8,4,43.259125842121065,-79.87721174955368,12,3.5,6.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
71,8,4,43.259125842121065,-79.87721174955368,12,3.5,6.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
72,8,4,43.259125842121065,-79.87721174955368,12,4.0,44.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
73,8,4,43.259125842121065,-79.87721174955368,12,4.0,44.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
74,8,4,43.259125842121065,-79.87721174955368,12,4.0,44.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
75,8,4,43.259125842121065,-79.87721174955368,12,4.0,44.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
76,8,4,43.259125842121065,-79.87721174955368,12,4.0,44.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
77,8,4,43.259125842121065,-79.87721174955368,12,4.0,44.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
78,8,4,43.259125842121065,-79.87721174955368,12,4.0,44.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
79,8,4,43.259125842121065,-79.87721174955368,12,4.0,44.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
80,8,4,43.259125842121065,-79.87721174955368,12,4.0,44.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
81,8,4,43.259125842121065,-79.87721174955368,12,4.5,13.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
82,8,4,43.259125842121065,-79.87721174955368,12,4.5,13.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
83,8,4,43.259125842121065,-79.87721174955368,12,4.5,13.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
84,8,4,43.259125842121065,-79.87721174955368,12,4.5,13.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
85,8,4,43.259125842121065,-79.87721174955368,12,4.5,13.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
86,8,4,43.259125842121065,-79.87721174955368,12,4.5,13.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
87,8,4,43.259125842121065,-79.87721174955368,12,4.5,13.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
88,8,4,43.259125842121065,-79.87721174955368,12,4.5,13.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
89,8,4,43.259125842121065,-79.87721174955368,12,4.5,13.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
90,8,4,43.259125842121065,-79.87721174955368,12,4.0,57.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
91,8,4,43.259125842121065,-79.87721174955368,12,4.0,57.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
92,8,4,43.259125842121065,-79.87721174955368,12,4.0,57.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
93,8,4,43.259125842121065,-79.87721174955368,12,4.0,57.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
94,8,4,43.259125842121065,-79.87721174955368,12,4.0,57.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
95,8,4,43.259125842121065,-79.87721174955368,12,4.0,57.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
96,8,4,43.259125842121065,-79.87721174955368,12,4.0,57.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
97,8,4,43.259125842121065,-79.87721174955368,12,4.0,57.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
98,8,4,43.259125842121065,-79.87721174955368,12,4.0,57.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
99,8,4,43.259125842121065,-79.87721174955368,12,4.5,8.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
100,8,4,43.259125842121065,-79.87721174955368,12,4.5,8.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
101,8,4,43.259125842121065,-79.87721174955368,12,4.5,8.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
102,8,4,43.259125842121065,-79.87721174955368,12,4.5,8.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
103,8,4,43.259125842121065,-79.87721174955368,12,4.5,8.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
104,8,4,43.259125842121065,-79.87721174955368,12,4.5,8.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
105,8,4,43.259125842121065,-79.87721174955368,12,4.5,8.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
106,8,4,43.259125842121065,-79.87721174955368,12,4.5,8.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
107,8,4,43.259125842121065,-79.87721174955368,12,4.5,8.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
108,8,4,43.259125842121065,-79.87721174955368,12,3.5,7.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
109,8,4,43.259125842121065,-79.87721174955368,12,3.5,7.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
110,8,4,43.259125842121065,-79.87721174955368,12,3.5,7.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
111,8,4,43.259125842121065,-79.87721174955368,12,3.5,7.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
112,8,4,43.259125842121065,-79.87721174955368,12,3.5,7.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
113,8,4,43.259125842121065,-79.87721174955368,12,3.5,7.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
114,8,4,43.259125842121065,-79.87721174955368,12,3.5,7.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
115,8,4,43.259125842121065,-79.87721174955368,12,3.5,7.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
116,8,4,43.259125842121065,-79.87721174955368,12,3.5,7.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
117,8,4,43.259125842121065,-79.87721174955368,12,4.5,7.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
118,8,4,43.259125842121065,-79.87721174955368,12,4.5,7.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
119,8,4,43.259125842121065,-79.87721174955368,12,4.5,7.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
120,8,4,43.259125842121065,-79.87721174955368,12,4.5,7.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
121,8,4,43.259125842121065,-79.87721174955368,12,4.5,7.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
122,8,4,43.259125842121065,-79.87721174955368,12,4.5,7.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
123,8,4,43.259125842121065,-79.87721174955368,12,4.5,7.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
124,8,4,43.259125842121065,-79.87721174955368,12,4.5,7.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
125,8,4,43.259125842121065,-79.87721174955368,12,4.5,7.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
126,8,4,43.259125842121065,-79.87721174955368,12,4.5,2.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
127,8,4,43.259125842121065,-79.87721174955368,12,4.5,2.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
128,8,4,43.259125842121065,-79.87721174955368,12,4.5,2.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
129,8,4,43.259125842121065,-79.87721174955368,12,4.5,2.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
130,8,4,43.259125842121065,-79.87721174955368,12,4.5,2.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
131,8,4,43.259125842121065,-79.87721174955368,12,4.5,2.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
132,8,4,43.259125842121065,-79.87721174955368,12,4.5,2.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
133,8,4,43.259125842121065,-79.87721174955368,12,4.5,2.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
134,8,4,43.259125842121065,-79.87721174955368,12,4.5,2.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
135,8,4,43.259125842121065,-79.87721174955368,12,1.0,1.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
136,8,4,43.259125842121065,-79.87721174955368,12,1.0,1.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
137,8,4,43.259125842121065,-79.87721174955368,12,1.0,1.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
138,8,4,43.259125842121065,-79.87721174955368,12,1.0,1.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
139,8,4,43.259125842121065,-79.87721174955368,12,1.0,1.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
140,8,4,43.259125842121065,-79.87721174955368,12,1.0,1.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
141,8,4,43.259125842121065,-79.87721174955368,12,1.0,1.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
142,8,4,43.259125842121065,-79.87721174955368,12,1.0,1.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
143,8,4,43.259125842121065,-79.87721174955368,12,1.0,1.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
144,8,4,43.259125842121065,-79.87721174955368,12,3.5,9.0,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
145,8,4,43.259125842121065,-79.87721174955368,12,3.5,9.0,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
146,8,4,43.259125842121065,-79.87721174955368,12,3.5,9.0,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
147,8,4,43.259125842121065,-79.87721174955368,12,3.5,9.0,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
148,8,4,43.259125842121065,-79.87721174955368,12,3.5,9.0,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
149,8,4,43.259125842121065,-79.87721174955368,12,3.5,9.0,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
150,8,4,43.259125842121065,-79.87721174955368,12,3.5,9.0,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
151,8,4,43.259125842121065,-79.87721174955368,12,3.5,9.0,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
152,8,4,43.259125842121065,-79.87721174955368,12,3.5,9.0,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
153,12,16,43.26928827622911,-79.87132698297499,28,4.5,57.0,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
154,12,16,43.26928827622911,-79.87132698297499,28,4.5,57.0,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
155,12,16,43.26928827622911,-79.87132698297499,28,4.5,57.0,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
156,12,16,43.26928827622911,-79.87132698297499,28,4.5,57.0,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
157,12,16,43.26928827622911,-79.87132698297499,28,4.5,57.0,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
158,12,16,43.26928827622911,-79.87132698297499,28,4.0,74.0,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
159,12,16,43.26928827622911,-79.87132698297499,28,4.0,74.0,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
160,12,16,43.26928827622911,-79.87132698297499,28,4.0,74.0,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
161,12,16,43.26928827622911,-79.87132698297499,28,4.0,74.0,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
162,12,16,43.26928827622911,-79.87132698297499,28,4.0,74.0,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
163,12,16,43.26928827622911,-79.87132698297499,28,4.5,12.0,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
164,12,16,43.26928827622911,-79.87132698297499,28,4.5,12.0,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
165,12,16,43.26928827622911,-79.87132698297499,28,4.5,12.0,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
166,12,16,43.26928827622911,-79.87132698297499,28,4.5,12.0,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
167,12,16,43.26928827622911,-79.87132698297499,28,4.5,12.0,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
168,12,16,43.26928827622911,-79.87132698297499,28,4.0,57.0,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
169,12,16,43.26928827622911,-79.87132698297499,28,4.0,57.0,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
170,12,16,43.26928827622911,-79.87132698297499,28,4.0,57.0,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
171,12,16,43.26928827622911,-79.87132698297499,28,4.0,57.0,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
172,12,16,43.26928827622911,-79.87132698297499,28,4.0,57.0,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
173,12,16,43.26928827622911,-79.87132698297499,28,3.5,7.0,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
174,12,16,43.26928827622911,-79.87132698297499,28,3.5,7.0,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
175,12,16,43.26928827622911,-79.87132698297499,28,3.5,7.0,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
176,12,16,43.26928827622911,-79.87132698297499,28,3.5,7.0,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
177,12,16,43.26928827622911,-79.87132698297499,28,3.5,7.0,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
178,12,16,43.26928827622911,-79.87132698297499,28,3.0,29.0,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
179,12,16,43.26928827622911,-79.87132698297499,28,3.0,29.0,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
180,12,16,43.26928827622911,-79.87132698297499,28,3.0,29.0,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
181,12,16,43.26928827622911,-79.87132698297499,28,3.0,29.0,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
182,12,16,43.26928827622911,-79.87132698297499,28,3.0,29.0,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
183,12,16,43.26928827622911,-79.87132698297499,28,3.0,16.0,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
184,12,16,43.26928827622911,-79.87132698297499,28,3.0,16.0,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
185,12,16,43.26928827622911,-79.87132698297499,28,3.0,16.0,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
186,12,16,43.26928827622911,-79.87132698297499,28,3.0,16.0,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
187,12,16,43.26928827622911,-79.87132698297499,28,3.0,16.0,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
188,12,16,43.26928827622911,-79.87132698297499,28,4.5,8.0,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
189,12,16,43.26928827622911,-79.87132698297499,28,4.5,8.0,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
190,12,16,43.26928827622911,-79.87132698297499,28,4.5,8.0,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
191,12,16,43.26928827622911,-79.87132698297499,28,4.5,8.0,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
192,12,16,43.26928827622911,-79.87132698297499,28,4.5,8.0,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
193,12,16,43.26928827622911,-79.87132698297499,28,2.5,9.0,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
194,12,16,43.26928827622911,-79.87132698297499,28,2.5,9.0,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
195,12,16,43.26928827622911,-79.87132698297499,28,2.5,9.0,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
