,rating,review_count,latitude,longitude_x,name,categories,longitude_y
0,4.0,175.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
1,4.0,175.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
2,4.0,175.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
3,4.0,175.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
4,4.0,175.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
5,4.0,175.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
6,4.0,175.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
7,4.0,175.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
8,4.0,175.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
9,4.5,14.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
10,4.5,14.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
11,4.5,14.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
12,4.5,14.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
13,4.5,14.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
14,4.5,14.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
15,4.5,14.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
16,4.5,14.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
17,4.5,14.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
18,4.0,10.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
19,4.0,10.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
20,4.0,10.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
21,4.0,10.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
22,4.0,10.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
23,4.0,10.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
24,4.0,10.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
25,4.0,10.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
26,4.0,10.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
27,4.5,57.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
28,4.5,57.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
29,4.5,57.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
30,4.5,57.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
31,4.5,57.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
32,4.5,57.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
33,4.5,57.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
34,4.5,57.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
35,4.5,57.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
36,4.5,22.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
37,4.5,22.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
38,4.5,22.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
39,4.5,22.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
40,4.5,22.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
41,4.5,22.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
42,4.5,22.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
43,4.5,22.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
44,4.5,22.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
45,4.5,12.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
46,4.5,12.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
47,4.5,12.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
48,4.5,12.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
49,4.5,12.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
50,4.5,12.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
51,4.5,12.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
52,4.5,12.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
53,4.5,12.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
54,4.0,74.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
55,4.0,74.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
56,4.0,74.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
57,4.0,74.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
58,4.0,74.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
59,4.0,74.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
60,4.0,74.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
61,4.0,74.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
62,4.0,74.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
63,3.5,6.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
64,3.5,6.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
65,3.5,6.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
66,3.5,6.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
67,3.5,6.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
68,3.5,6.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
69,3.5,6.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
70,3.5,6.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
71,3.5,6.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
72,4.0,44.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
73,4.0,44.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
74,4.0,44.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
75,4.0,44.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
76,4.0,44.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
77,4.0,44.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
78,4.0,44.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
79,4.0,44.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
80,4.0,44.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
81,4.5,13.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
82,4.5,13.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
83,4.5,13.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
84,4.5,13.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
85,4.5,13.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
86,4.5,13.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
87,4.5,13.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
88,4.5,13.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
89,4.5,13.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
90,4.5,12.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
91,4.5,12.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
92,4.5,12.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
93,4.5,12.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
94,4.5,12.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
95,4.5,12.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
96,4.5,12.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
97,4.5,12.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
98,4.5,12.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
99,4.5,12.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
100,4.5,12.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
101,4.5,12.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
102,4.5,12.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
103,4.5,12.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
104,4.5,12.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
105,4.5,12.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
106,4.5,12.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
107,4.5,12.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
108,4.0,57.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
109,4.0,57.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
110,4.0,57.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
111,4.0,57.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
112,4.0,57.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
113,4.0,57.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
114,4.0,57.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
115,4.0,57.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
116,4.0,57.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
117,4.5,8.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
118,4.5,8.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
119,4.5,8.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
120,4.5,8.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
121,4.5,8.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
122,4.5,8.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
123,4.5,8.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
124,4.5,8.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
125,4.5,8.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
126,3.5,7.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
127,3.5,7.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
128,3.5,7.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
129,3.5,7.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
130,3.5,7.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
131,3.5,7.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
132,3.5,7.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
133,3.5,7.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
134,3.5,7.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
135,4.5,7.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
136,4.5,7.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
137,4.5,7.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
138,4.5,7.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
139,4.5,7.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
140,4.5,7.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
141,4.5,7.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
142,4.5,7.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
143,4.5,7.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
144,4.5,8.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
145,4.5,8.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
146,4.5,8.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
147,4.5,8.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
148,4.5,8.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
149,4.5,8.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
150,4.5,8.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
151,4.5,8.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
152,4.5,8.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
153,4.5,2.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
154,4.5,2.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
155,4.5,2.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
156,4.5,2.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
157,4.5,2.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
158,4.5,2.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
159,4.5,2.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
160,4.5,2.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
161,4.5,2.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
162,1.0,1.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
163,1.0,1.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
164,1.0,1.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
165,1.0,1.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
166,1.0,1.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
167,1.0,1.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
168,1.0,1.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
169,1.0,1.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
170,1.0,1.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
171,3.5,9.0,43.259125842121065,-79.87721174955368,Charred,BBQ Joint,-79.87721174955368
172,3.5,9.0,43.259125842121065,-79.87721174955368,Booster Juice,Juice Bar,-79.87721174955368
173,3.5,9.0,43.259125842121065,-79.87721174955368,Lou Dawg's Southern Bbq,BBQ Joint,-79.87721174955368
174,3.5,9.0,43.259125842121065,-79.87721174955368,Freshly Squeezed,Juice Bar,-79.87721174955368
175,3.5,9.0,43.259125842121065,-79.87721174955368,Saltlick Smokehouse,BBQ Joint,-79.87721174955368
176,3.5,9.0,43.259125842121065,-79.87721174955368,Big Scoops,Ice Cream Parlor,-79.87721174955368
177,3.5,9.0,43.259125842121065,-79.87721174955368,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87721174955368
178,3.5,9.0,43.259125842121065,-79.87721174955368,K W BBQ Kitchen,BBQ Joint,-79.87721174955368
179,3.5,9.0,43.259125842121065,-79.87721174955368,Willard's Ice Cream,Ice Cream Parlor,-79.87721174955368
180,4.5,57.0,43.26928827622911,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
181,4.5,57.0,43.26928827622911,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
182,4.5,57.0,43.26928827622911,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
183,4.5,57.0,43.26928827622911,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
184,4.5,57.0,43.26928827622911,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
185,4.0,74.0,43.26928827622911,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
186,4.0,74.0,43.26928827622911,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
187,4.0,74.0,43.26928827622911,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
188,4.0,74.0,43.26928827622911,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
189,4.0,74.0,43.26928827622911,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
190,4.5,12.0,43.26928827622911,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
191,4.5,12.0,43.26928827622911,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
192,4.5,12.0,43.26928827622911,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
193,4.5,12.0,43.26928827622911,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
194,4.5,12.0,43.26928827622911,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
195,4.0,57.0,43.26928827622911,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
196,4.0,57.0,43.26928827622911,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
197,4.0,57.0,43.26928827622911,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
198,4.0,57.0,43.26928827622911,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
199,4.0,57.0,43.26928827622911,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
200,3.5,7.0,43.26928827622911,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
201,3.5,7.0,43.26928827622911,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
202,3.5,7.0,43.26928827622911,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
203,3.5,7.0,43.26928827622911,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
204,3.5,7.0,43.26928827622911,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
205,3.0,29.0,43.26928827622911,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
206,3.0,29.0,43.26928827622911,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
207,3.0,29.0,43.26928827622911,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
208,3.0,29.0,43.26928827622911,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
209,3.0,29.0,43.26928827622911,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
210,3.0,16.0,43.26928827622911,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
211,3.0,16.0,43.26928827622911,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
212,3.0,16.0,43.26928827622911,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
213,3.0,16.0,43.26928827622911,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
214,3.0,16.0,43.26928827622911,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
215,4.5,8.0,43.26928827622911,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
216,4.5,8.0,43.26928827622911,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
217,4.5,8.0,43.26928827622911,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
218,4.5,8.0,43.26928827622911,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
219,4.5,8.0,43.26928827622911,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
220,2.5,9.0,43.26928827622911,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
221,2.5,9.0,43.26928827622911,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
222,2.5,9.0,43.26928827622911,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
223,2.5,9.0,43.26928827622911,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
224,2.5,9.0,43.26928827622911,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
225,4.0,2.0,43.26928827622911,-79.87132698297499,Charred,BBQ Joint,-79.87132698297499
226,4.0,2.0,43.26928827622911,-79.87132698297499,Saltlick Smokehouse,BBQ Joint,-79.87132698297499
227,4.0,2.0,43.26928827622911,-79.87132698297499,Bayfront Park Beach Area,Beach,-79.87132698297499
228,4.0,2.0,43.26928827622911,-79.87132698297499,K W BBQ Kitchen,BBQ Joint,-79.87132698297499
229,4.0,2.0,43.26928827622911,-79.87132698297499,Cho Sun Ok Korean BBQ Restaurant,BBQ Joint,-79.87132698297499
230,4.5,57.0,43.26785864558976,-79.8679232597351,Charred,BBQ Joint,-79.8679232597351
231,4.5,57.0,43.26785864558976,-79.8679232597351,Saltlick Smokehouse,BBQ Joint,-79.8679232597351
232,4.5,57.0,43.26785864558976,-79.8679232597351,Bayfront Park Beach Area,Beach,-79.8679232597351
233,4.5,57.0,43.26785864558976,-79.8679232597351,K W BBQ Kitchen,BBQ Joint,-79.8679232597351
234,4.5,12.0,43.26785864558976,-79.8679232597351,Charred,BBQ Joint,-79.8679232597351
235,4.5,12.0,43.26785864558976,-79.8679232597351,Saltlick Smokehouse,BBQ Joint,-79.8679232597351
236,4.5,12.0,43.26785864558976,-79.8679232597351,Bayfront Park Beach Area,Beach,-79.8679232597351
237,4.5,12.0,43.26785864558976,-79.8679232597351,K W BBQ Kitchen,BBQ Joint,-79.8679232597351
238,4.0,74.0,43.26785864558976,-79.8679232597351,Charred,BBQ Joint,-79.8679232597351
239,4.0,74.0,43.26785864558976,-79.8679232597351,Saltlick Smokehouse,BBQ Joint,-79.8679232597351
240,4.0,74.0,43.26785864558976,-79.8679232597351,Bayfront Park Beach Area,Beach,-79.8679232597351
241,4.0,74.0,43.26785864558976,-79.8679232597351,K W BBQ Kitchen,BBQ Joint,-79.8679232597351
242,4.0,57.0,43.26785864558976,-79.8679232597351,Charred,BBQ Joint,-79.8679232597351
243,4.0,57.0,43.26785864558976,-79.8679232597351,Saltlick Smokehouse,BBQ Joint,-79.8679232597351
244,4.0,57.0,43.26785864558976,-79.8679232597351,Bayfront Park Beach Area,Beach,-79.8679232597351
245,4.0,57.0,43.26785864558976,-79.8679232597351,K W BBQ Kitchen,BBQ Joint,-79.8679232597351
246,3.0,16.0,43.26785864558976,-79.8679232597351,Charred,BBQ Joint,-79.8679232597351
247,3.0,16.0,43.26785864558976,-79.8679232597351,Saltlick Smokehouse,BBQ Joint,-79.8679232597351
248,3.0,16.0,43.26785864558976,-79.8679232597351,Bayfront Park Beach Area,Beach,-79.8679232597351
249,3.0,16.0,43.26785864558976,-79.8679232597351,K W BBQ Kitchen,BBQ Joint,-79.8679232597351
250,3.5,7.0,43.26785864558976,-79.8679232597351,Charred,BBQ Joint,-79.8679232597351
